ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13045493,JG226967,2023-04-12 08:00:00,007XX N LARRABEE ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1831,18.0,42.0,8.0,06,1172219.0,1905040.0,2023,08/19/2023 03:40:26 PM,41.894878741,-87.642931729,"(41.894878741, -87.642931729)"
12685557,JF225819,2022-04-30 19:00:00,048XX W QUINCY ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1533,15.0,28.0,25.0,08B,1144217.0,1898565.0,2022,01/03/2023 03:40:27 PM,41.877682839,-87.745938912,"(41.877682839, -87.745938912)"
12690953,JF232251,2022-05-06 11:24:00,034XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1021,10.0,24.0,29.0,06,1153720.0,1894499.0,2022,01/03/2023 03:40:27 PM,41.866341527,-87.711154301,"(41.866341527, -87.711154301)"
12824271,JF392435,2022-09-11 23:17:00,094XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2221,22.0,21.0,73.0,15,1167328.0,1842050.0,2022,01/03/2023 03:40:27 PM,41.722133766,-87.662700182,"(41.722133766, -87.662700182)"
12529495,JE431296,2021-10-31 16:00:00,002XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1.0,42.0,32.0,14,1174636.0,1900346.0,2021,11/07/2021 03:40:16 PM,41.881944424,-87.634195294,"(41.881944424, -87.634195294)"
13198295,JG406817,2023-09-03 13:58:00,023XX W GARFIELD BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,932,9.0,16.0,63.0,08A,1161863.0,1868136.0,2023,09/11/2023 03:41:54 PM,41.793832664,-87.681994331,"(41.793832664, -87.681994331)"
12271268,JE114703,2021-01-14 15:07:00,008XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1121,11.0,27.0,23.0,06,,,2021,01/21/2021 03:40:31 PM,,,
12095187,JD284352,2020-07-02 08:30:00,054XX S KEDZIE AVE,0555,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,SMALL RETAIL STORE,False,False,923,9.0,14.0,63.0,04A,1155977.0,1868216.0,2020,07/09/2020 03:49:14 PM,41.794172544,-87.70357593,"(41.794172544, -87.70357593)"
12573871,JE484250,2021-12-20 21:12:00,015XX W PRATT BLVD,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,2431,24.0,49.0,1.0,03,1165117.0,1945267.0,2021,12/27/2021 03:41:40 PM,42.005417379,-87.667868178,"(42.005417379, -87.667868178)"
12226306,JD436916,2020-09-21 09:00:00,084XX W GREGORY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1614,16.0,41.0,76.0,11,1118993.0,1935764.0,2020,12/17/2020 03:40:05 PM,41.980198462,-87.837767657,"(41.980198462, -87.837767657)"
12826028,JF394715,2022-08-23 00:00:00,104XX S LONGWOOD DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2212,22.0,19.0,72.0,11,1165161.0,1835389.0,2022,01/03/2023 03:40:27 PM,41.703900953,-87.670825335,"(41.703900953, -87.670825335)"
12678481,JF217222,2022-04-23 12:24:00,079XX S HONORE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,611,6.0,17.0,71.0,15,1165400.0,1852024.0,2022,01/03/2023 03:40:27 PM,41.749544921,-87.669480384,"(41.749544921, -87.669480384)"
13103809,JG296451,2023-06-11 03:40:00,007XX E 65TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,321,3.0,20.0,42.0,04A,1182463.0,1862081.0,2023,08/19/2023 03:40:26 PM,41.77676407,-87.606643613,"(41.77676407, -87.606643613)"
11980089,JD150146,2020-02-13 09:01:00,004XX S PULASKI RD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,1132,11.0,28.0,26.0,07,1149798.0,1897607.0,2020,02/20/2020 03:42:07 PM,41.874947338,-87.72547164,"(41.874947338, -87.72547164)"
12651174,JF184452,2022-03-23 23:11:00,079XX S ASHLAND AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,611,6.0,21.0,71.0,08B,1167051.0,1852159.0,2022,01/03/2023 03:40:27 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
12390626,JE261224,2021-06-09 23:00:00,022XX N KEDZIE BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1413,14.0,32.0,22.0,08B,1154677.0,1914497.0,2021,06/16/2021 03:41:04 PM,41.921198856,-87.707105218,"(41.921198856, -87.707105218)"
12392597,JE263578,2021-06-11 21:25:00,054XX S LARAMIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,814,8.0,23.0,56.0,07,1142627.0,1868012.0,2021,06/18/2021 03:40:15 PM,41.793870671,-87.752535588,"(41.793870671, -87.752535588)"
13073338,JG260246,2023-05-14 10:26:00,077XX S KINGSTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08A,1194534.0,1854157.0,2023,08/19/2023 03:40:26 PM,41.754731614,-87.562652863,"(41.754731614, -87.562652863)"
12689078,JF229959,2022-05-03 15:30:00,014XX S ALBANY AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1022,10.0,24.0,29.0,08A,1155942.0,1892976.0,2022,01/03/2023 03:40:27 PM,41.862117771,-87.703038145,"(41.862117771, -87.703038145)"
12331795,JE189167,2021-04-04 00:00:00,007XX S ST LOUIS AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1133,11.0,24.0,27.0,18,1153157.0,1896600.0,2021,04/11/2021 03:40:46 PM,41.872118081,-87.713165416,"(41.872118081, -87.713165416)"
12771020,JF329618,2022-07-24 02:48:00,011XX S WABASH AVE,0810,THEFT,OVER $500,STREET,False,False,123,1.0,4.0,32.0,06,1176945.0,1895579.0,2022,01/03/2023 03:40:27 PM,41.868811567,-87.625861055,"(41.868811567, -87.625861055)"
12799846,JF363543,2022-08-20 07:30:00,004XX E 40TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,214,2.0,3.0,38.0,08B,1179935.0,1878241.0,2022,01/03/2023 03:40:27 PM,41.821166795,-87.615416296,"(41.821166795, -87.615416296)"
11945986,JD109092,2020-01-08 19:00:00,075XX N OAKLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2411,24.0,49.0,2.0,14,1159680.0,1950047.0,2020,01/15/2020 03:42:00 PM,42.018648054,-87.687738694,"(42.018648054, -87.687738694)"
12065566,JD249499,2020-06-01 06:30:00,015XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,2534,25.0,26.0,23.0,05,1149436.0,1909960.0,2020,06/08/2020 03:42:41 PM,41.908852307,-87.726479986,"(41.908852307, -87.726479986)"
12470383,JE358935,2021-09-01 21:00:00,053XX W CULLOM AVE,0810,THEFT,OVER $500,STREET,False,False,1624,16.0,38.0,15.0,06,1140079.0,1928075.0,2021,09/08/2021 03:44:09 PM,41.958738241,-87.760408925,"(41.958738241, -87.760408925)"
12478436,JE368456,2021-09-10 13:30:00,054XX W FULTON ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,1523,15.0,37.0,25.0,06,1140081.0,1901485.0,2021,09/17/2021 03:40:42 PM,41.885772365,-87.761053954,"(41.885772365, -87.761053954)"
12194091,JD400084,2020-10-15 10:24:00,109XX S DOTY AVE E,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,513,5.0,10.0,51.0,06,1185667.0,1832643.0,2020,12/17/2020 03:40:05 PM,41.695908161,-87.595822806,"(41.695908161, -87.595822806)"
12165378,JD366600,2020-09-14 01:00:00,062XX S MICHIGAN AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,True,311,3.0,20.0,40.0,06,1178263.0,1863570.0,2020,09/21/2020 03:44:51 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
12746448,JF299666,2022-06-29 17:00:00,056XX N SACRAMENTO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,2011,20.0,40.0,2.0,11,1155346.0,1937292.0,2022,01/03/2023 03:40:27 PM,41.983736395,-87.704032148,"(41.983736395, -87.704032148)"
12015711,JD193164,2020-03-02 09:00:00,022XX S WOOD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1034,10.0,25.0,31.0,05,1164726.0,1889031.0,2020,03/25/2020 03:53:41 PM,41.851110835,-87.670905126,"(41.851110835, -87.670905126)"
11981208,JD151883,2020-02-14 16:45:00,006XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,False,False,1822,18.0,27.0,8.0,14,1172127.0,1905620.0,2020,02/21/2020 05:53:19 PM,41.896472326,-87.643252484,"(41.896472326, -87.643252484)"
12021743,JD199593,2020-04-01 12:17:00,0000X W CHICAGO AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1832,18.0,2.0,8.0,08B,1175959.0,1905721.0,2020,04/08/2020 03:43:01 PM,41.896664035,-87.629175344,"(41.896664035, -87.629175344)"
12525675,JE426330,2021-10-22 09:00:00,043XX W DIVERSEY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2524,25.0,31.0,20.0,07,1146769.0,1918257.0,2021,11/02/2021 03:40:06 PM,41.931671441,-87.736065099,"(41.931671441, -87.736065099)"
12843975,JF416119,2022-09-29 22:30:00,061XX S LANGLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,313,3.0,20.0,42.0,07,1181951.0,1864444.0,2022,01/03/2023 03:40:27 PM,41.78326022,-87.608447541,"(41.78326022, -87.608447541)"
12426795,JE305511,2021-06-21 12:00:00,019XX E 73RD PL,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,False,False,333,3.0,7.0,43.0,10,1190599.0,1856624.0,2021,07/20/2021 03:39:40 PM,41.761597096,-87.576993735,"(41.761597096, -87.576993735)"
12950198,JG113523,2023-01-12 11:00:00,035XX W 66TH ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,831,8.0,23.0,66.0,10,1153783.0,1860620.0,2023,08/19/2023 03:40:26 PM,41.773371803,-87.711822645,"(41.773371803, -87.711822645)"
12472185,JE361231,2021-09-03 09:00:00,038XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1732,17.0,30.0,21.0,14,1150279.0,1923660.0,2021,09/10/2021 03:40:17 PM,41.946429892,-87.723024956,"(41.946429892, -87.723024956)"
13087846,JG277122,2023-05-27 10:00:00,064XX S GREENWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,314,3.0,20.0,42.0,08A,1184493.0,1862615.0,2023,08/19/2023 03:40:26 PM,41.7781821,-87.599185088,"(41.7781821, -87.599185088)"
12781110,JF341591,2022-07-30 17:00:00,004XX S KOSTNER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1131,11.0,28.0,26.0,06,1147129.0,1897549.0,2022,01/03/2023 03:40:27 PM,41.874839629,-87.735272679,"(41.874839629, -87.735272679)"
13050383,JG233405,2023-04-22 14:29:00,049XX W HUBBARD ST,1821,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,SIDEWALK,True,False,1532,15.0,37.0,25.0,18,1143318.0,1902558.0,2023,08/19/2023 03:40:26 PM,41.888656952,-87.749140044,"(41.888656952, -87.749140044)"
12192768,JD382010,2020-09-28 12:15:00,005XX E 82ND ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,631,6.0,6.0,44.0,08A,1181084.0,1850743.0,2020,12/17/2020 03:40:05 PM,41.745683275,-87.612047438,"(41.745683275, -87.612047438)"
12579182,JE491372,2021-12-28 18:30:00,071XX S PARNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,732,7.0,6.0,68.0,14,1173865.0,1857516.0,2021,01/04/2022 03:44:13 PM,41.764432232,-87.638298607,"(41.764432232, -87.638298607)"
12761131,JF317748,2022-07-13 20:12:00,052XX N WINTHROP AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2023,20.0,48.0,77.0,26,1167924.0,1935026.0,2022,01/03/2023 03:40:27 PM,41.977255522,-87.657838245,"(41.977255522, -87.657838245)"
12011179,JD188171,2020-03-17 01:11:00,037XX N OAK PARK AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,1632,16.0,38.0,17.0,24,1130402.0,1924020.0,2020,03/25/2020 03:54:31 PM,41.947782902,-87.796079496,"(41.947782902, -87.796079496)"
13078929,JG267781,2023-05-20 09:39:00,051XX W ADDISON ST,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,True,1634,16.0,31.0,15.0,17,1141555.0,1923451.0,2023,08/19/2023 03:40:26 PM,41.946022356,-87.755097193,"(41.946022356, -87.755097193)"
12873780,JF451855,2022-10-27 04:45:00,008XX W 60TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,712,7.0,16.0,68.0,04A,1171787.0,1865065.0,2022,01/03/2023 03:40:27 PM,41.785193405,-87.645693756,"(41.785193405, -87.645693756)"
11981983,JD152887,2020-02-15 14:00:00,029XX W ARTHUR AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2412,24.0,50.0,2.0,05,1155641.0,1942977.0,2020,02/22/2020 03:41:12 PM,41.999330344,-87.702793237,"(41.999330344, -87.702793237)"
12516085,JE414541,2021-10-18 22:30:00,073XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,2424,24.0,49.0,1.0,14,1161661.0,1948874.0,2021,10/25/2021 03:42:49 PM,42.015388084,-87.680481853,"(42.015388084, -87.680481853)"
12619510,JF146165,2022-02-16 11:00:00,019XX N KEYSTONE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2534,25.0,35.0,20.0,06,1149074.0,1912551.0,2022,01/03/2023 03:40:27 PM,41.915969282,-87.727742609,"(41.915969282, -87.727742609)"
12400520,JE273593,2021-06-20 20:19:00,062XX S STEWART AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,711,7.0,20.0,68.0,18,1174702.0,1863345.0,2021,06/27/2021 03:40:29 PM,41.780409069,-87.635057334,"(41.780409069, -87.635057334)"
13123815,JG321196,2023-05-29 00:00:00,072XX S RICHMOND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,831,8.0,18.0,66.0,26,1157961.0,1856403.0,2023,08/19/2023 03:40:26 PM,41.761715847,-87.696621366,"(41.761715847, -87.696621366)"
12749248,JF303095,2022-07-02 21:00:00,111XX S VERNON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,531,5.0,9.0,49.0,15,1181217.0,1831375.0,2022,01/03/2023 03:40:27 PM,41.692532002,-87.612154585,"(41.692532002, -87.612154585)"
12738441,JF286527,2022-06-19 21:08:00,049XX W DIVERSEY AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,False,2521,25.0,31.0,19.0,22,1142871.0,1918161.0,2022,01/03/2023 03:40:27 PM,41.931481628,-87.750392184,"(41.931481628, -87.750392184)"
12123715,JD318214,2020-08-02 08:48:00,050XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,1623,16.0,45.0,12.0,06,1143328.0,1933345.0,2020,08/09/2020 03:42:09 PM,41.973139321,-87.748331889,"(41.973139321, -87.748331889)"
13048758,JG231095,2023-04-20 04:00:00,001XX W RANDOLPH ST,0870,THEFT,POCKET-PICKING,STREET,False,False,122,1.0,42.0,32.0,06,1174926.0,1901269.0,2023,08/19/2023 03:40:26 PM,41.884470703,-87.633102775,"(41.884470703, -87.633102775)"
12814139,JF380509,2022-09-02 15:30:00,105XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2211,22.0,19.0,72.0,07,1162255.0,1834721.0,2022,01/03/2023 03:40:27 PM,41.702128701,-87.681485145,"(41.702128701, -87.681485145)"
12717958,JF265354,2022-05-13 17:30:00,036XX W POLK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1133,11.0,24.0,27.0,08A,1152172.0,1896122.0,2022,01/03/2023 03:40:27 PM,41.870825868,-87.716794397,"(41.870825868, -87.716794397)"
12919760,JF506529,2022-12-11 14:00:00,021XX W BOWLER ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1225,12.0,28.0,28.0,03,1162273.0,1896326.0,2022,01/03/2023 03:40:27 PM,41.871180589,-87.679704334,"(41.871180589, -87.679704334)"
12996254,JG168815,2023-02-28 10:13:00,043XX W CORNELIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1731,17.0,30.0,16.0,08B,1146666.0,1922909.0,2023,08/19/2023 03:40:26 PM,41.94443891,-87.736324557,"(41.94443891, -87.736324557)"
12073772,JD259144,2020-06-09 03:00:00,014XX W BERWYN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2013,20.0,48.0,77.0,05,1165689.0,1935299.0,2020,06/16/2020 03:43:04 PM,41.978052711,-87.666049508,"(41.978052711, -87.666049508)"
12846526,JF419254,2022-09-30 16:30:00,102XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,False,False,2213,22.0,19.0,72.0,11,1162196.0,1836584.0,2022,01/03/2023 03:40:27 PM,41.707242319,-87.681649564,"(41.707242319, -87.681649564)"
12629834,JF159104,2022-02-27 16:20:00,006XX N DRAKE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,1121,11.0,27.0,23.0,11,1152602.0,1904061.0,2022,01/03/2023 03:40:27 PM,41.892602831,-87.715005706,"(41.892602831, -87.715005706)"
13117934,JG312509,2023-06-11 09:00:00,112XX S MICHIGAN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,BARBERSHOP,False,True,531,5.0,9.0,49.0,20,1178801.0,1830592.0,2023,08/19/2023 03:40:26 PM,41.690438505,-87.621023616,"(41.690438505, -87.621023616)"
12602290,JF124688,2022-01-24 16:18:00,078XX S BENNETT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,414,4.0,8.0,43.0,26,1190229.0,1853391.0,2022,01/03/2023 03:40:27 PM,41.752734384,-87.578453772,"(41.752734384, -87.578453772)"
11957889,JD123467,2020-01-21 15:14:00,035XX W OGDEN AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1021,10.0,24.0,29.0,18,1153276.0,1890482.0,2020,01/28/2020 03:40:07 PM,41.855327241,-87.712890846,"(41.855327241, -87.712890846)"
12729780,JF279504,2022-06-14 15:00:00,037XX W 111TH ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,2211,22.0,19.0,74.0,06,1153491.0,1830735.0,2022,01/03/2023 03:40:27 PM,41.6913679,-87.713681763,"(41.6913679, -87.713681763)"
12921725,JF508886,2022-12-13 10:56:00,060XX N WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2413,24.0,40.0,2.0,15,1159223.0,1940086.0,2022,01/03/2023 03:40:27 PM,41.991324194,-87.689695947,"(41.991324194, -87.689695947)"
12267096,JE109916,2021-01-11 16:15:00,031XX W ARMITAGE AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1414,14.0,32.0,22.0,06,1155045.0,1913118.0,2021,01/18/2021 03:40:30 PM,41.917407385,-87.70579017,"(41.917407385, -87.70579017)"
13088460,JG278426,2023-05-27 11:30:00,029XX W MORSE AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2411,24.0,50.0,2.0,06,1155447.0,1945617.0,2023,08/19/2023 03:40:26 PM,42.006578529,-87.703435463,"(42.006578529, -87.703435463)"
13110717,JG305548,2023-06-18 06:00:00,036XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1733,17.0,35.0,16.0,06,1153402.0,1924202.0,2023,08/19/2023 03:40:26 PM,41.947855586,-87.711531269,"(41.947855586, -87.711531269)"
12177767,JD381292,2020-09-27 16:00:00,054XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,815,8.0,23.0,62.0,08B,1147620.0,1868175.0,2020,10/08/2020 03:43:51 PM,41.794223942,-87.734222119,"(41.794223942, -87.734222119)"
12578887,JE490859,2021-12-28 07:53:00,045XX W WRIGHTWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2521,25.0,31.0,20.0,04A,1145485.0,1917131.0,2021,01/04/2022 03:44:13 PM,41.928606038,-87.740812236,"(41.928606038, -87.740812236)"
12363568,JE227873,2021-03-24 13:00:00,057XX W 63RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,812,8.0,13.0,64.0,11,1139303.0,1861903.0,2021,05/14/2021 03:39:42 PM,41.77716748,-87.764872832,"(41.77716748, -87.764872832)"
13082774,JG272326,2023-05-23 16:30:00,070XX S ELIZABETH ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,734,7.0,17.0,67.0,08B,1169206.0,1858108.0,2023,08/19/2023 03:40:26 PM,41.766158792,-87.655357925,"(41.766158792, -87.655357925)"
12670942,JF207852,2022-04-14 14:47:00,081XX S MERRILL AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,False,False,414,4.0,8.0,46.0,11,1191940.0,1851352.0,2022,01/03/2023 03:40:27 PM,41.747097827,-87.57224986,"(41.747097827, -87.57224986)"
12578843,JE490895,2021-12-28 11:13:00,053XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,923,9.0,15.0,63.0,06,1161283.0,1869012.0,2021,01/04/2022 03:44:13 PM,41.796248561,-87.684096904,"(41.796248561, -87.684096904)"
13142873,JG343395,2023-07-15 20:00:00,030XX N BROADWAY,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1934,19.0,44.0,6.0,06,1171725.0,1920351.0,2023,08/19/2023 03:40:26 PM,41.936903783,-87.644294256,"(41.936903783, -87.644294256)"
12147394,JD345722,2020-08-26 04:30:00,040XX N LEAMINGTON AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,True,True,1624,16.0,45.0,15.0,17,1141307.0,1926327.0,2020,09/02/2020 03:41:56 PM,41.953918954,-87.755937553,"(41.953918954, -87.755937553)"
12358171,JE221128,2021-05-06 01:20:00,015XX W CULLERTON ST,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,1235,12.0,25.0,31.0,08B,1166451.0,1890500.0,2021,05/13/2021 03:40:50 PM,41.855105215,-87.66453202,"(41.855105215, -87.66453202)"
12485523,JE377143,2021-09-07 14:29:00,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,18.0,42.0,8.0,06,1177324.0,1906733.0,2021,09/21/2021 03:40:37 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
13183483,JG392013,2023-08-21 16:48:00,035XX W CONGRESS PKWY,2024,NARCOTICS,POSSESS - HEROIN (WHITE),VACANT LOT / LAND,True,False,1133,11.0,28.0,27.0,18,1152981.0,1897468.0,2023,08/29/2023 03:42:39 PM,41.874503455,-87.713788588,"(41.874503455, -87.713788588)"
12805730,JF370455,2022-08-25 20:15:00,004XX N DEARBORN ST,0460,BATTERY,SIMPLE,STREET,False,False,1831,18.0,42.0,8.0,08B,1175863.0,1903233.0,2022,01/03/2023 03:40:27 PM,41.889838995,-87.62960288,"(41.889838995, -87.62960288)"
12238462,JD451391,2020-12-06 15:45:00,116XX S BISHOP ST,0560,ASSAULT,SIMPLE,STREET,False,False,524,5.0,34.0,53.0,08A,1168758.0,1827553.0,2020,12/17/2020 03:40:05 PM,41.682320991,-87.657878766,"(41.682320991, -87.657878766)"
13141208,JG341819,2023-07-14 17:00:00,080XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,623,6.0,6.0,44.0,05,1179431.0,1851674.0,2023,08/19/2023 03:40:26 PM,41.74827591,-87.61807594,"(41.74827591, -87.61807594)"
12173284,JD376122,2020-09-22 22:30:00,062XX S WHIPPLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,823,8.0,16.0,66.0,07,1157123.0,1863060.0,2020,09/29/2020 03:42:13 PM,41.780000633,-87.699512943,"(41.780000633, -87.699512943)"
12267892,JE110972,2021-01-12 16:50:00,001XX S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1.0,42.0,32.0,06,1176405.0,1899625.0,2021,01/19/2021 03:49:08 PM,41.87992623,-87.627721389,"(41.87992623, -87.627721389)"
12414245,JE290182,2021-07-04 21:08:00,0000X N WABASH AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,VEHICLE NON-COMMERCIAL,False,False,112,1.0,42.0,32.0,26,1176804.0,1900591.0,2021,07/11/2021 03:40:13 PM,41.882567977,-87.626227105,"(41.882567977, -87.626227105)"
13049019,JG231664,2023-04-20 11:00:00,017XX W 18TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1234,12.0,25.0,31.0,07,1164918.0,1891115.0,2023,08/19/2023 03:40:26 PM,41.856825461,-87.67014137,"(41.856825461, -87.67014137)"
12296311,JE146115,2021-02-19 16:05:00,009XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1914,19.0,46.0,3.0,08B,1169113.0,1932066.0,2021,02/26/2021 03:40:42 PM,41.969107389,-87.653552149,"(41.969107389, -87.653552149)"
12787083,JF348359,2022-08-07 23:26:00,042XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,925,9.0,3.0,37.0,07,1175637.0,1876744.0,2022,01/03/2023 03:40:27 PM,41.817156358,-87.631228252,"(41.817156358, -87.631228252)"
12403362,JE276069,2021-06-22 19:15:00,0000X N HAMLIN BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,1122,11.0,28.0,26.0,04A,1151064.0,1899854.0,2021,06/29/2021 03:41:09 PM,41.881088655,-87.720764494,"(41.881088655, -87.720764494)"
